tau,P_excited_N_1,P_excited_N_2,P_excited_N_3,P_excited_N_4,P_excited_N_5,P_excited_N_6
0.8577154308617234,0.005821010968877265,0.039127995312476405,0.06855469433469635,0.0929225064814037,0.11265175145390267,0.12885187466459097
0.8617234468937875,0.005682697120171038,0.038950320783827166,0.0682692286906838,0.09254814066491943,0.11219986832114262,0.1283361422371549
0.8657314629258517,0.00554766977994677,0.03877422629557291,0.06798526109295493,0.09217543156874823,0.11174983883274242,0.12782248745533287
0.8697394789579158,0.005415850936871064,0.03859967773974744,0.06770277512426459,0.09180434594184386,0.11130165531276416,0.12731089884758282
0.8737474949899798,0.005287164558874359,0.03842662238359397,0.06742175544035081,0.09143485028851733,0.1108553144774173,0.1268013580548422
0.877755511022044,0.00516153618334403,0.038255005114938435,0.06714218776873986,0.09106690813051213,0.11041080028147322,0.12629387612044418
0.8817635270541081,0.0050388930640582206,0.03808479597763366,0.066864053403772,0.09070052227009383,0.10996810439705998,0.12578844201991313
0.8857715430861722,0.004919164116487446,0.037915973344816015,0.06658733144124386,0.09033568721170351,0.1095272172617131,0.12528502705925182
0.8897795591182364,0.004802279863093013,0.03774850701089026,0.06631200486884875,0.08997240328951801,0.10908812956946048,0.12478366371194058
0.8937875751503005,0.004688172488857197,0.03758235764526711,0.06603805692494776,0.08961066011565524,0.10865083198152564,0.12428430363664618
0.8977955911823646,0.004576776427689286,0.03741748778628745,0.06576547109856978,0.08925045953633395,0.10821531673541049,0.12378695205107247
0.9018036072144288,0.004468027368781311,0.03725387207416443,0.06549423130778652,0.08889180406043826,0.10778157575710451,0.12329160751434974
0.9058116232464929,0.004361862429467618,0.03709148527772798,0.06522432528380764,0.08853467260275981,0.10734960101641744,0.1227982403354259
0.909819639278557,0.004258220205531353,0.03693029680817708,0.06495574070293025,0.08817903521182274,0.10691938477846674,0.12230686419953767
0.9138276553106212,0.004157040728340888,0.03677027291611809,0.06468846493259672,0.08782485311019322,0.10649091964982449,0.12181745650518583
0.9178356713426853,0.0040582654219862456,0.03661138425000683,0.06442248597351967,0.08747213082979927,0.10606419818792934,0.12133001383401393
0.9218436873747494,0.003961837183920228,0.03645361393265832,0.06415779245968191,0.08712087681535054,0.10563921128968547,0.12084455176718538
0.9258517034068136,0.003867700312134553,0.03629694961795219,0.06389437275739204,0.08677111180687945,0.10521594275634041,0.12036101535734878
0.9298597194388777,0.0037758003158730982,0.03614136177640055,0.06363221113668065,0.08642282001187364,0.10479439882659036,0.1198794321893887
0.9338677354709418,0.003686083960984982,0.03598681263363897,0.06337129431743954,0.08607598780838706,0.1043745660000819,0.11939978030392487
0.937875751503006,0.0035984992300694576,0.03583327690307739,0.0631116096574457,0.08573059606067063,0.1039564341372162,0.11892205328791217
0.9418837675350701,0.0035129952826206206,0.03568074838247459,0.06285314465841865,0.08538663556974399,0.10353999539273767,0.1184462499240023
0.9458917835671342,0.00342952250643926,0.035529223792968426,0.06259588696602053,0.08504409013759753,0.10312524294531396,0.11797234923344625
0.9498997995991983,0.0033480330025951587,0.0353786746009439,0.06233982642240214,0.08470293795140724,0.10271216954493008,0.11750035911955474
0.9539078156312625,0.0032684797744563475,0.03522906754431968,0.062084956601536026,0.08436317853797222,0.10230076807695991,0.11703025863919744
0.9579158316633266,0.003190816876311332,0.03508038364837297,0.06183126907255554,0.08402482479381933,0.10189103168898873,0.11656204296293068
0.9619238476953907,0.0031149994589794268,0.03493261272920287,0.0615787559504329,0.08368790466524287,0.10148295382266426,0.11609568806803912
0.9659318637274549,0.003040983739664138,0.03478574321307725,0.06132740997755998,0.08335240445559339,0.10107652738934336,0.11563121273491203
